id,label,size,statuses_count,followers_count,friends_count,listed_count,favourites_count,klout_score,klout_score_bucket,kred_influence,kred_outreach,indegree,outdegree,degree,weighted degree,weighted indegree,weighted outdegree,eccentricity,closnesscentrality,betweenesscentrality,eigencentrality,newClusteringCoefficient,clustering,componentnumber,strongcompnum,pageranks,authority,hub,modularity_class,interaction_count,temp_term_score,num_tweets,term_score_distinct_tweets,final_term_score
515638983,MacIntyreCheryl,10,1236,105,112,2,284,41.9420795721,40-49,594,5,39,26,65,65,39,26,6,2.5731354091,123.0747628426,0.0413151891,0.1483173077,0.35510203,0,59,1.297693904387281E-4,2.7099354E-4,2.742807E-4,77,13,1,200,1,0.005
515678286,BobBrentTO,10,3133,590,2000,4,1279,47.5569077987,40-49,646,7,5,25,30,30,5,25,7,2.6223750905,4356.3388454521,0.0048063718,0.1287356322,0.24666667,0,59,6.459135782918468E-5,4.064903E-5,4.1142106E-5,175,2,1,199,1,0.0050251256
515735777,ufcw1400women,10,521,234,238,4,27,40.8455900292,40-49,488,4,33,29,62,62,33,29,6,2.6774076756,233.1542799985,0.0368684252,0.1213643575,0.40418118,0,59,1.6017132092962255E-4,2.303445E-4,2.3313859E-4,182,7,3,200,3,0.015
515986093,LondonWestNDP,10,463,193,260,6,1,42.7136741577,40-49,543,5,77,93,170,170,77,93,7,2.4681390297,2153.1014775573,0.0954677358,0.1464323007,0.35883015,0,59,3.2539548349141E-4,5.284374E-4,5.348474E-4,25,52,1,200,1,0.005
516577522,d_iandi,10,70,40,228,0,3,26.8561285478,20-29,402,3,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,466,4.766339181938244E-5,0,6.8570175E-6,197,3,0,124,0,0
516626578,qmoineville,10,311,33,35,0,50,33.3945048556,30-39,558,4,2,2,4,4,2,2,1,1,0,1.6551228476954845E-4,0.0833333333,1,110,248,3.177448371356425E-4,2.0324514E-5,2.0571053E-5,101,39,0,201,0,0
516634980,zak_f_r,10,925,156,382,1,19,30.4523663338,30-39,478,4,26,74,100,100,26,74,7,2.4424330196,281.693653486,0.0544718677,0.196969697,0.43924052,0,59,1.4926478194578677E-4,1.8292063E-4,1.8513948E-4,25,6,0,198,0,0
516647086,antonluca_cuoco,10,2003,305,399,6,1,45.7677389791,40-49,643,6,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,447,4.766339181938244E-5,0,6.8570175E-6,197,0,0,200,0,0
516778243,CollinRogers140,10,1752,171,309,4,97,45.3540874377,40-49,678,6,25,33,58,58,25,33,7,2.6354091238,1052.5724336926,0.0288929922,0.0986085904,0.31848854,0,59,2.485481416937784E-4,1.761458E-4,1.7828245E-4,182,128,0,200,0,0
517159398,Crimethought,10,13,21,0,0,29,31.1984222593,30-39,535,5,8,0,8,8,8,0,0,0,0,0.0087176504,0.1785714286,0.2857143,0,2,6.616197573966478E-5,6.0973543E-5,0,77,9,0,4,0,0
517545022,KT4education,10,2979,219,302,9,35,44.0244222895,40-49,651,6,7,12,19,19,7,12,7,2.9876900797,52.8736430085,0.0050843749,0.134502924,0.5,0,59,7.88783190913143E-5,5.4198706E-5,5.485614E-5,175,9,0,200,0,0
517664013,CarolAnnAudet,10,1935,93,155,1,11,36.5947001977,30-39,570,6,8,9,17,17,8,9,7,2.924692252,7.9794605576,0.0089184628,0.2095588235,0.35238096,0,59,9.30178268167877E-5,6.0973543E-5,6.171316E-5,77,2,1,198,1,0.0050505051
518015895,Seb_Zein,10,1458,150,282,1,80,41.2998864264,40-49,625,6,8,20,28,28,8,20,6,2.6730629978,74.3981809097,0.0054228856,0.1124338624,0.32368422,0,59,8.202438180832092E-5,6.0973543E-5,6.171316E-5,175,7,1,199,1,0.0050251256
518046429,RZaichkowski,10,969,172,276,0,10,48.8076891516,40-49,588,5,23,43,66,66,23,43,7,2.4775524982,1364.0648746328,0.0468980206,0.1515151515,0.40980574,0,59,1.6786747445045655E-4,1.6259612E-4,1.6456842E-4,25,30,0,200,0,0
518466616,ka_a_ate,10,2216,81,170,0,726,31.5057894798,30-39,589,6,0,2,2,2,0,2,7,3.3300760043,0,0,0,0,0,293,4.766339181938244E-5,0,6.8570175E-6,147,5,0,199,0,0
520343845,schiavo_enzo,10,399,34,209,0,3,19.1982493069,10-19,190,4,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,445,4.766339181938244E-5,0,6.8570175E-6,197,0,0,199,0,0
521004803,gjoelittle,10,298,127,637,0,2,20.229313987,20-29,481,4,7,34,41,41,7,34,7,2.631788559,64.9455296491,0.0049371923,0.143902439,0.3244207,0,59,7.294964769663126E-5,5.4198706E-5,5.485614E-5,175,0,0,200,0,0
521005895,alexanderwils16,10,558,123,559,2,66,47.3040985581,40-49,391,5,31,88,119,119,31,88,6,2.4105720492,4476.3491538127,0.0540840867,0.1860133884,0.43057504,0,59,1.9553505856030352E-4,2.1679483E-4,2.1942456E-4,25,4,2,200,2,0.01
521879347,DiscourseMag,10,227,560,530,10,8,42.3419703412,40-49,574,3,28,59,87,87,28,59,6,2.3971759594,5715.635951177,0.032629223,0.1253675488,0.27022132,0,59,1.947990979534607E-4,1.9647031E-4,1.9885351E-4,77,39,1,200,1,0.005
522452889,NadineLumley,10,11677,567,206,9,4669,55.674403645,50-59,743,8,126,50,176,176,126,50,6,2.4692251991,2080.36955422,0.1004010082,0.1093181818,0.2126763,0,59,3.4777302792856664E-4,8.6040446E-4,8.708412E-4,77,178,0,203,0,0
522620461,lisagrandetang,10,662,43,116,0,40,27.3431726878,20-29,527,5,4,8,12,12,4,8,7,2.9775524982,25.1617795887,0.0013623523,0.053030303,0.19642857,0,59,6.361088547348706E-5,3.3874192E-5,3.4285087E-5,77,1,0,199,0,0
523556031,Brian_Pallister,10,134,712,321,15,4,43.7713056787,40-49,640,3,24,12,36,36,24,12,7,2.8131788559,609.6556406439,0.0142970027,0.0873015873,0.17204301,0,59,1.6170594052749676E-4,1.6937095E-4,1.7142543E-4,175,23,2,136,2,0.0147058824
523802059,luca_sansalone,10,17,17,112,0,0,14.088501825,10-19,27,1,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,416,4.766339181938244E-5,0,6.8570175E-6,197,1,0,19,0,0
523914621,TadeusLeones,10,1057,125,260,1,5,20.0453392272,20-29,562,5,12,28,40,40,12,28,6,2.4797248371,34.7480579088,0.0327208963,0.1737179487,0.5515873,0,59,9.423006402147548E-5,8.80729E-5,8.914123E-5,77,0,1,200,1,0.005
524730862,tabithatb,10,599,152,734,1,10,33.7962623317,30-39,557,5,67,189,256,256,67,189,6,2.2628530051,1230.7591367269,0.1142303313,0.1544883578,0.35348257,0,59,3.182857362150027E-4,4.60689E-4,4.6627718E-4,25,33,6,200,6,0.03
524754019,MaryPChipman,10,3175,377,595,3,3196,46.0445760287,40-49,656,6,37,64,101,101,37,64,6,2.3678493845,1724.4304109927,0.0588785416,0.08,0.29985118,0,59,1.659288791154606E-4,2.5744384E-4,2.6056665E-4,77,47,6,200,5,0.025
524868951,BVT23,10,3093,225,76,3,12,46.4640794836,40-49,670,6,3,2,5,5,3,2,9,4.8157132513,0,2.776754810931658E-4,0.3,0.6666667,0,59,1.21270613648251E-4,2.7099353E-5,2.742807E-5,131,6,0,198,0,0
524901955,CFLancop,10,27915,721,555,17,23,40.1916862195,40-49,748,9,11,6,17,17,11,6,7,3.1879073135,11.1637507665,0.0111898839,0.1139705882,0.45454547,0,59,9.371788103366185E-5,8.129806E-5,8.228421E-5,175,10,0,201,0,0
525061568,MampaneElizabe1,10,64,6,21,0,1,11.8833382982,10-19,5,2,0,1,1,1,0,1,10,5.8863554108,0,0,0,0,0,683,4.766339181938244E-5,0,6.8570175E-6,131,0,0,69,0,0
526913370,AMoses4,10,1410,37,36,0,0,41.4841198394,40-49,540,2,6,5,11,11,6,5,6,2.7346125996,9.7143211236,0.0139411871,0.0545454545,0.4,0,59,6.639694588261844E-5,4.742387E-5,4.799912E-5,77,21,0,200,0,0
528006485,TrentDryad,10,338,10,16,0,0,12.3207895825,10-19,443,3,3,9,12,12,3,9,7,2.725923244,1.1543115119,0.0037851547,0.3106060606,0.5,0,59,5.463960908410178E-5,2.7099353E-5,2.742807E-5,25,4,1,200,1,0.005
529786217,dylanxpowell,10,6929,451,384,9,4216,49.2718965787,40-49,723,7,9,7,16,16,9,7,6,2.8482983345,484.6491390968,0.0054983208,0.0541666667,0.102564104,0,59,9.864314175346251E-5,6.7748384E-5,6.8570174E-5,77,4,0,201,0,0
531034033,parkhayoung01,10,12895,1049,955,1,229,48.1143540913,40-49,749,7,2,3,5,5,2,3,1,1,4,1.6729007086290762E-4,0.05,0.33333334,22,95,2.985780977871486E-4,2.0324514E-5,2.0571053E-5,126,5,0,201,0,0
531177590,RussBosch,10,6135,1019,1077,18,1661,50.336854896,50-59,738,7,44,80,124,124,44,80,7,2.5887038378,3266.536986317,0.0242994971,0.0677943876,0.2658228,0,59,2.6384218844153947E-4,3.0486772E-4,3.085658E-4,175,61,0,200,0,0
531546807,Quebecois100,10,1029,37,88,0,2,31.067455906,30-39,485,5,2,3,5,5,2,3,7,2.8631426503,0,0.0087015979,0.15,1,0,59,5.663946277297581E-5,2.0324514E-5,2.0571053E-5,145,13,0,200,0,0
531801809,charlie_019,10,628,39,171,0,0,24.4209964351,20-29,450,4,0,2,2,2,0,2,7,3.1842200507,0,0,0,0,0,124,4.766339181938244E-5,0,6.8570175E-6,145,1,0,200,0,0
532276157,MrGeorgeKoura,10,171,43,69,1,4,23.6082632848,20-29,402,3,1,6,7,7,1,6,7,2.801230992,0,0.0072676982,0.3333333333,0.8,0,59,5.409653606626543E-5,1.3549677E-5,1.3714035E-5,25,27,0,178,0,0
532841420,stkenzie,10,3988,96,152,3,210,40.4235960572,40-49,581,7,12,20,32,32,12,20,6,2.6154960174,372.3163405294,0.0141698121,0.1491935484,0.3123077,0,59,9.4264734119583E-5,8.80729E-5,8.914123E-5,77,8,0,185,0,0
533469634,Sellomabena,10,223,27,93,0,0,23.5340663659,20-29,460,3,0,1,1,1,0,1,10,5.8863554108,0,0,0,0,0,401,4.766339181938244E-5,0,6.8570175E-6,131,0,0,200,0,0
534742830,teamfinfree,10,1042,611,238,14,367,47.7113498689,40-49,688,5,7,3,10,10,7,3,7,3.0260680666,4987.6248517641,0.0040407124,0.1,0.15277778,0,59,1.4049995811822575E-4,5.4198706E-5,3.4285087E-5,25,25,0,188,0,0
534790063,MarilynGMurray,10,557,31,157,0,0,13.4129683904,10-19,341,5,9,34,43,43,9,34,6,2.5883417813,392.631578829,0.0187361647,0.1987818383,0.3536036,0,59,7.462472958844113E-5,6.7748384E-5,6.8570174E-5,182,0,1,200,1,0.005
534827153,usernamehere,10,856,357,301,2,41,44.5112222834,40-49,592,5,2,17,19,19,2,17,7,2.9554670529,27.5660952658,0.0018666861,0.1666666667,0.251634,0,59,5.619429137904601E-5,2.0324514E-5,2.0571053E-5,175,7,1,200,1,0.005
534885047,MA_Valiquette,10,11,15,125,0,15,12.5541969358,10-19,13,2,0,2,2,2,0,2,7,2.9457111835,0,0,0,0,0,553,4.766339181938244E-5,0,6.8570175E-6,145,0,1,18,1,0.0555555556
534946806,FelixMapleFudge,10,1441,39,150,0,7,25.3068388551,20-29,519,5,0,1,1,1,0,1,7,3.3492580528,0,0,0,0,0,702,4.766339181938244E-5,0,6.8570175E-6,147,1,0,200,0,0
535486548,bionicliberal,10,9333,362,333,3,3,51.7499606333,50-59,704,7,90,89,179,179,90,89,6,2.3511947864,3345.2599691171,0.1011651122,0.0448496642,0.27888355,0,59,3.206840546334862E-4,6.165103E-4,6.171316E-4,77,278,1,243,1,0.0041152263
535729333,badmonta,10,16272,1183,1471,8,7084,54.0486951184,50-59,766,8,1,2,3,3,1,2,7,4.1333333333,0,8.095914281419891E-5,0.1666666667,0.5,42,420,8.289285873049163E-5,1.3549677E-5,1.3714035E-5,197,6,0,201,0,0
536296801,kamstago,10,24,23,107,1,3,36.76967617,30-39,357,3,0,2,2,2,0,2,7,3.2859211003,0,0,0.5,0.5,0,299,4.766339181938244E-5,0,6.8570175E-6,175,0,0,81,0,0
537739100,ravenloon56,10,138,7,22,0,0,22.9931610247,20-29,354,3,1,1,2,2,1,1,8,3.8272990587,0,1.949569655161013E-4,0,0,0,59,5.564737153375284E-5,1.3549677E-5,1.3714035E-5,175,8,0,166,0,0
537833387,ejrosenau,10,1239,307,451,14,209,45.5633583006,40-49,597,5,55,84,139,139,55,84,6,2.3595220854,2611.8112404083,0.0876589747,0.1155249713,0.3653626,0,59,2.4653449860664466E-4,3.7939096E-4,3.8399297E-4,182,51,0,200,0,0
538475365,bconnolly00,10,10098,154,141,4,1146,49.5283703024,40-49,704,8,23,14,37,37,23,14,7,2.8950036206,99.9648814563,0.0238109902,0.1111111111,0.23678161,0,59,1.3128386310979636E-4,1.6259612E-4,1.6456842E-4,182,84,0,202,0,0
539701822,omarpenap,10,399,114,171,0,75,38.0582145028,30-39,549,4,0,0,0,0,0,0,0,0,0,0,0,0,107,241,4.766339181938244E-5,0,0,98,1,0,200,0,0
541052393,BrendaWardle,10,5440,691,1733,3,120,38.1799200176,30-39,702,7,6,10,16,16,6,10,9,4.81173063,47.2647674221,5.298334413318267E-4,0.1083333333,0.21428572,0,59,2.5355152493012945E-4,4.742387E-5,4.799912E-5,131,9,0,200,0,0
541203859,Jdelarosa97,10,1864,252,185,0,30,40.3086872479,40-49,687,5,0,0,0,0,0,0,0,0,0,0,0,0,130,290,4.766339181938244E-5,0,0,122,19,0,199,0,0
541252471,AndreaLoken,10,8183,449,181,15,289,40.5290533606,40-49,738,7,59,23,82,82,59,23,7,2.7559739319,980.1512923147,0.0525820518,0.0888286661,0.23963134,0,59,2.2778240297581366E-4,4.064903E-4,4.1142106E-4,182,91,1,200,1,0.005
542169141,altaMike,10,669,89,165,0,32,44.0168845782,40-49,569,5,8,18,26,26,8,18,7,2.7791455467,145.3641856136,0.0044521097,0.0923076923,0.24509804,0,59,8.589565499196057E-5,6.0973543E-5,6.171316E-5,175,13,0,200,0,0
543655428,aimta1751,10,315,113,421,0,0,38.2954206467,30-39,470,4,13,23,36,36,13,23,7,2.7013034033,3157.0575757774,0.022901455,0.1436507937,0.39692307,0,59,9.868217958057631E-5,9.484774E-5,9.599824E-5,182,13,1,200,1,0.005
543799267,TorranceCoste,10,1264,278,411,4,36,60.3534667141,60-69,660,6,36,51,87,87,36,51,6,2.4540188269,2348.0055607569,0.0330454433,0.0765838011,0.23276836,0,59,2.0578680677758057E-4,2.5066902E-4,2.5370964E-4,77,107,2,200,1,0.005
543895677,NootkaRose1,10,1034,110,196,1,3,38.9288542779,30-39,600,5,29,49,78,78,29,49,6,2.4384503983,1385.8026062692,0.0541115595,0.1103896104,0.33473095,0,59,1.5444103304038806E-4,2.0324514E-4,2.0571053E-4,77,20,2,200,2,0.01
544603490,life_in_BC,10,402,80,241,0,0,23.4733256319,20-29,499,5,4,16,20,20,4,16,6,2.9000724113,8.375469786,0.0039111596,0.2394736842,0.36842105,0,59,7.14438684184626E-5,3.3874192E-5,3.4285087E-5,182,0,3,200,3,0.015
544681213,sebronmorg,10,159,23,38,0,0,19.3050316901,10-19,424,3,3,12,15,15,3,12,7,2.7002172339,6.3453353174,0.0036673847,0.1857142857,0.49242425,0,59,5.7223178759151176E-5,2.7099353E-5,2.742807E-5,25,2,4,164,4,0.0243902439
545144439,sarah_jordison,10,325,69,201,0,65,37.9824574936,30-39,467,4,6,28,34,34,6,28,6,2.6640115858,39.1837478711,0.0102965489,0.2513368984,0.4643678,0,59,8.99992190515151E-5,4.742387E-5,4.799912E-5,175,8,1,200,1,0.005
546275216,MauroMast,10,6345,5830,511,2,1104,47.340184436,40-49,744,7,0,1,1,1,0,1,7,4.3571428571,0,0,0,0,42,427,4.766339181938244E-5,0,6.8570175E-6,197,6,0,200,0,0
546450813,JohnCairns5,10,1030,95,182,1,56,42.5712749632,40-49,635,5,6,16,22,22,6,16,7,2.698044895,38.4674648208,0.0047919151,0.1515151515,0.375,0,59,6.0644830485389094E-5,4.742387E-5,4.799912E-5,175,28,0,200,0,0
546924171,trailerguy2002,10,256,14,42,0,0,20.3921776731,20-29,441,3,0,0,0,0,0,0,0,0,0,0,0,0,116,259,4.766339181938244E-5,0,0,107,0,0,201,0,0
547069308,Shawn_M_Hayward,10,60,28,66,0,1,25.2018778388,20-29,176,2,0,3,3,3,0,3,7,3.533840029,0,0,0.3333333333,0.6666667,0,213,4.766339181938244E-5,0,6.8570175E-6,147,1,0,75,0,0
547095100,stewarwd,10,667,218,363,0,18,39.342785173,30-39,580,5,4,5,9,9,4,5,7,2.6538740043,5.1842611454,0.0168639253,0.0694444444,0.45,0,59,6.80747129659357E-5,3.3874192E-5,3.4285087E-5,147,17,0,200,0,0
547938518,MarksGonePublic,10,2942,202,328,5,12,46.4325605815,40-49,658,6,0,2,2,2,0,2,7,3.4002895404,0,0,0.5,0.5,0,583,4.766339181938244E-5,0,6.8570175E-6,182,3,0,200,0,0
548635608,gryan81,10,63,20,46,0,0,32.3585434912,30-39,398,3,2,3,5,5,2,3,7,3.3001448226,0,0.0019983168,0.15,0.8333333,0,59,7.20438802966001E-5,2.0324514E-5,2.0571053E-5,147,9,0,101,0,0
549359236,JohnnyManitoba,10,1285,144,843,0,5,24.5073801263,20-29,513,5,15,61,76,76,15,61,7,2.5633598841,1649.1873648523,0.0170146395,0.1364912281,0.29109064,0,59,1.3588499904866694E-4,1.0839741E-4,1.0971228E-4,175,8,0,200,0,0
549746151,gaianicity,10,239,51,160,0,0,31.9123587935,30-39,413,4,2,8,10,10,2,8,7,3.1346850109,2.879819944,4.591382065456254E-4,0.1777777778,0.25,0,59,5.574020297325367E-5,2.0324514E-5,2.0571053E-5,77,3,0,199,0,0
550132483,NickVanDutch,10,33,42,46,2,0,,,142,1,1,14,15,15,1,14,7,2.7722664736,7.615860045,4.033220376751704E-4,0.2904761905,0.50549453,0,59,5.295077054919467E-5,1.3549677E-5,1.3714035E-5,25,0,0,35,0,0
550250082,SheilaGunnReid,10,43993,2192,1113,70,9725,56.2634633675,50-59,852,9,141,138,279,279,141,138,7,2.5724112962,14679.8411684813,0.0621190881,0.0378793739,0.1612133,0,59,7.170380690741379E-4,9.6202706E-4,9.736965E-4,175,1123,2,209,2,0.009569378
551934259,acjames76,10,170,25,39,0,1,16.1872417212,10-19,195,3,4,8,12,12,4,8,7,3.0438088342,36.0019357238,0.0032533727,0.1666666667,0.28181818,0,59,6.810183589579238E-5,3.3874192E-5,3.4285087E-5,77,0,0,173,0,0
552119609,legant66,10,9362,263,362,5,1,38.7428871638,30-39,678,8,8,8,16,16,8,8,6,2.7950760319,14.1865964814,0.0218698798,0.1625,0.34615386,0,59,8.215174767533219E-5,6.0973543E-5,6.171316E-5,175,20,0,207,0,0
552220775,andrearomo98,10,2664,138,305,0,21,40.495211387,40-49,627,5,2,2,4,4,2,2,4,2.4444444444,0,1.7088556491040878E-4,0.0833333333,1,79,175,2.938352311770198E-4,2.0324514E-5,2.0571053E-5,106,7,0,201,0,0
552494270,wastedsundays,10,229,13,39,0,1,27.9495641806,20-29,420,4,0,1,1,1,0,1,8,3.7202316323,0,0,0,0,0,614,4.766339181938244E-5,0,6.8570175E-6,175,4,0,200,0,0
552765716,BTW_MK1,10,22133,569,779,2,1149,53.7754720493,50-59,783,8,0,0,0,0,0,0,0,0,0,0,0,0,163,361,4.766339181938244E-5,0,0,160,12,0,201,0,0
552866595,CB_Labour,10,561,375,447,5,30,41.26635214,40-49,622,5,61,66,127,127,61,66,6,2.4732078204,2338.3784407009,0.0576089192,0.0688038995,0.27294305,0,59,2.618679680683341E-4,4.2003999E-4,4.2513508E-4,182,32,6,200,6,0.03
553009426,ceripenner,10,472,63,132,1,13,23.3161753536,20-29,513,4,5,15,20,20,5,15,6,2.6202027516,7.4501635507,0.007609108,0.2078947368,0.4227941,0,59,6.501036541709378E-5,4.064903E-5,4.1142106E-5,175,0,0,200,0,0
554476689,st3v3turn3r,10,2109,221,265,7,29,46.7069803913,40-49,658,6,18,21,39,39,18,21,7,2.9283128168,64.1083910511,0.0131075563,0.1012145749,0.4604743,0,59,1.5126006255282892E-4,1.2872192E-4,1.3028333E-4,175,26,0,200,0,0
554522397,AndreMa40964625,10,244,11,68,0,10,15.1510749196,10-19,151,3,0,1,1,1,0,1,7,3.5360115816,0,0,0,0,0,350,4.766339181938244E-5,0,6.8570175E-6,175,6,0,199,0,0
554800351,al_masani,10,3595,278,306,6,202,44.7964843188,40-49,653,7,10,7,17,17,10,7,7,2.8855901521,21.9288132548,0.0146097295,0.1323529412,0.28846154,0,59,9.894094508216776E-5,7.452322E-5,7.542719E-5,25,29,0,199,0,0
555378872,ckprthunderbay,10,3506,182,94,5,2,40.9118612316,40-49,583,6,1,4,5,5,1,4,7,3.1553222303,0.1026315789,4.391274938686109E-4,0.25,0.45,0,59,4.878123469641086E-5,1.3549677E-5,1.3714035E-5,147,0,0,200,0,0
556040281,robertodorado71,10,863,155,326,1,5,38.1424433029,30-39,657,5,0,0,0,0,0,0,0,0,0,0,0,0,56,141,4.766339181938244E-5,0,0,50,15,0,198,0,0
556094860,SamiaBoukarine,10,13253,122,81,0,231,34.637700771,30-39,743,7,6,4,10,10,6,4,4,2.6111111111,6.4166666667,5.302547325903833E-4,0.1555555556,0.52380955,58,182,3.939300058217485E-4,4.742387E-5,4.799912E-5,166,25,0,201,0,0
556687339,LelloucheNono,10,248,45,40,0,1,32.4616533948,30-39,538,4,1,1,2,2,1,1,2,1.5,0,8.271798374069241E-5,0,0,162,360,2.4481546444683235E-4,1.3549677E-5,1.3714035E-5,161,22,0,200,0,0
557419289,JoshGrantYoung1,10,1682,310,487,1,412,29.5474003083,20-29,533,5,6,14,20,20,6,14,7,2.5488776249,34.0386337367,0.0178927154,0.1210526316,0.3791209,0,59,7.407801759992013E-5,4.742387E-5,4.799912E-5,175,2,0,199,0,0
557444928,DDesBaillets,10,2574,587,1883,4,36,43.5533872126,40-49,627,6,52,230,282,282,52,230,6,2.1495293266,6103.0008921118,0.0974622918,0.1236086924,0.26235047,0,59,2.6484202379258584E-4,3.590664E-4,3.6342192E-4,25,22,1,201,1,0.0049751244
557449649,truthmashup,10,8530,598,636,14,340,40.8729230761,40-49,722,7,82,110,192,192,82,110,6,2.3435916003,2956.1140782503,0.0925067493,0.059882199,0.26574212,0,59,2.6847650372787795E-4,5.6231156E-4,5.6913245E-4,77,48,40,201,40,0.1990049751
558211885,PearlSawyer2,10,73,58,92,2,0,31.4498432382,30-39,309,3,17,16,33,33,17,16,7,2.9145546705,280.0111401559,0.0154706566,0.1117424242,0.3961039,0,59,1.0423110083417906E-4,1.2194709E-4,1.2342632E-4,182,10,1,101,1,0.0099009901
558827088,mike4mla,10,1228,729,1509,11,19,54.6803818435,50-59,628,5,34,72,106,106,34,72,7,2.4417089066,5991.4449905341,0.0255473301,0.0817610063,0.23343207,0,59,2.385009547481337E-4,2.3711934E-4,2.3999561E-4,182,50,0,201,0,0
559293140,BloggersonShaw,10,455,90,151,3,9,36.3268419543,30-39,502,4,3,2,5,5,3,2,8,3.877262853,20.3008335652,0.0011742575,0.25,0.4,0,59,5.440020820656601E-5,2.7099353E-5,2.742807E-5,175,20,0,200,0,0
559995442,MacDougall1165,10,1901,266,1145,1,16,40.2214381681,40-49,569,6,48,178,226,226,48,178,6,2.1618392469,6657.0767524578,0.0645402701,0.0955752212,0.21345176,0,59,2.090993634556281E-4,3.3196708E-4,3.3599386E-4,182,40,0,200,0,0
559997737,UshaSris,10,2028,130,190,2,47,47.9335547529,40-49,655,7,0,4,4,4,0,4,7,3.2200506696,0,0,0.5,0.75,0,190,4.766339181938244E-5,0,6.8570175E-6,25,16,0,202,0,0
560481476,kammornanchor,10,570,146,131,3,2,29.8060441431,20-29,535,3,5,5,10,10,5,5,7,3.1860970311,4.6242381925,0.0013297633,0.2888888889,0.35555556,0,59,6.815896132568259E-5,4.064903E-5,4.1142106E-5,182,2,0,200,0,0
560765411,36Emmet,10,155,5,9,0,1,17.4414173747,10-19,383,3,1,2,3,3,1,2,7,3.2813178856,0,4.6600286353108E-4,0.1666666667,0.5,0,59,4.997047692022001E-5,1.3549677E-5,1.3714035E-5,182,0,0,155,0,0
561560545,SYDNABEANZ,10,8922,816,851,2,13009,38.9556375935,30-39,746,7,2,1,3,3,2,1,3,2.1428571429,0,1.7090505595144666E-4,0.1666666667,1,18,88,1.822445046150632E-4,2.0324514E-5,2.0571053E-5,39,3,0,201,0,0
561976679,msimangawp,10,23309,539,1924,6,6,40.5517698828,40-49,685,9,4,10,14,14,4,10,7,3.0010861694,126837.884735894,0.0016428216,0.0274725275,0.054545455,0,59,2.018609385349103E-4,3.3874192E-5,3.4285087E-5,131,4,0,211,0,0
562049551,leftyfem,10,125,38,155,0,5,28.8746777917,20-29,433,3,3,17,20,20,3,17,7,2.6868211441,10.7946086452,0.0018694894,0.3210526316,0.5233918,0,59,5.40560785554752E-5,2.7099353E-5,2.742807E-5,25,15,2,144,2,0.0138888889
563080056,XO_reporter,10,633,744,1892,14,75,45.5909526688,40-49,611,5,21,96,117,117,21,96,6,2.3265749457,1356.0762316759,0.0396440022,0.1536251105,0.32708332,0,59,1.509149518630923E-4,1.4904643E-4,1.5085438E-4,175,13,1,199,1,0.0050251256
563357348,NKangPC,10,436,88,125,4,3,41.8831841715,40-49,576,4,8,13,21,21,8,13,7,2.8910209993,51.1118545887,0.0045070758,0.130952381,0.24632353,0,59,7.368541526320931E-5,6.0973543E-5,6.171316E-5,175,1,0,200,0,0
563759499,stanczykowski,10,2970,368,564,22,16,51.9449419308,50-59,630,6,4,13,17,17,4,13,7,3.0257060101,17.3585791912,0.0012074513,0.1360294118,0.30769232,0,59,7.24246093632757E-5,3.3874192E-5,3.4285087E-5,145,4,0,200,0,0
564212349,ElliotAustinH,10,1125,38,67,1,0,34.068912418,30-39,549,5,2,3,5,5,2,3,7,3.2248370746,0.5233355435,0.007564647,0.25,0.3,0,59,6.049853629279521E-5,2.0324514E-5,2.0571053E-5,182,2,2,199,2,0.0100502513
565405613,DCProfessor1,10,34486,1229,2000,41,5613,56.2269349874,50-59,787,9,3,4,7,7,3,4,7,3.1795800145,20.12495351,0.0011430484,0.0476190476,0.071428575,0,59,6.0766251472772335E-5,2.7099353E-5,2.742807E-5,77,34,0,201,0,0
566759589,NatalieH42,10,976,276,455,7,31,41.6433205748,40-49,589,5,48,67,115,115,48,67,6,2.5637219406,1856.0902503494,0.0454371869,0.0935163997,0.3639839,0,59,2.1314571886990282E-4,3.3196708E-4,3.3599386E-4,175,45,1,199,1,0.0050251256
567420300,LJSoul25,10,2205,110,291,0,370,35.9436516897,30-39,614,6,1,4,5,5,1,4,7,2.9243301955,24.8508174947,8.633232628938374E-5,0.2,0.33333334,0,59,6.091704764422492E-5,1.3549677E-5,1.3714035E-5,25,19,0,200,0,0
567663996,StopHarperBot,10,7599,269,0,6,0,38.1929357699,30-39,718,6,32,0,32,32,32,0,0,0,0,0.0308936,0.2006048387,0.34879032,0,14,1.1071825825436324E-4,2.2356966E-4,0,77,51,1,206,1,0.0048543689
567814795,BryanLCrockett,10,7093,477,855,15,18,62.2498752194,60-69,733,7,60,99,159,159,60,99,6,2.3504706734,2975.5800957334,0.070098132,0.0956532123,0.2830467,0,59,2.3681751687009404E-4,4.1326514E-4,4.1827807E-4,175,32,2,202,2,0.0099009901
568827242,RachelSimmet,10,742,73,168,1,70,56.9757183072,50-59,531,4,0,2,2,2,0,2,7,3.3029315961,0,0,0,0,0,633,4.766339181938244E-5,0,6.8570175E-6,77,2,0,200,0,0
